id,customer_id,status,amount,created_at
625,93,delivered,82,2021-01-04 18:47:48
626,47,paid,71,2021-01-03 06:22:27
627,100,pending,102,2021-01-07 06:35:11
628,95,paid,158,2021-01-04 19:02:46
629,100,delivered,119,2021-01-03 21:17:23
630,89,pending,163,2021-01-03 18:37:15
631,84,pending,161,2021-01-08 07:58:02
632,32,pending,58,2021-01-05 02:33:57
633,64,pending,75,2021-01-07 12:47:49
634,2,paid,184,2021-01-03 17:43:08
635,47,delivered,128,2021-01-04 03:44:28
636,90,delivered,106,2021-01-09 23:13:02
637,9,delivered,195,2021-01-09 05:45:53
638,90,pending,101,2021-01-08 05:51:09
639,99,paid,67,2021-01-01 11:30:31
640,77,delivered,164,2021-01-03 11:10:49
641,73,paid,55,2021-01-03 05:41:52
642,62,pending,168,2021-01-11 00:17:15
643,34,paid,169,2021-01-11 00:44:38
644,82,pending,170,2021-01-11 00:26:11
645,1,delivered,158,2021-01-07 21:30:17
646,77,pending,143,2021-01-01 14:52:44
647,7,paid,144,2021-01-05 20:48:41
648,14,paid,174,2021-01-01 19:22:45
649,89,paid,81,2021-01-05 10:01:06
650,62,delivered,57,2021-01-05 16:11:10
651,77,pending,189,2021-01-09 13:57:31
652,96,pending,61,2021-01-08 00:22:17
653,19,paid,164,2021-01-10 18:02:27
654,30,pending,52,2021-01-08 13:23:35
655,89,delivered,163,2021-01-09 14:33:38
656,17,pending,64,2021-01-01 17:00:48
657,31,delivered,124,2021-01-05 08:34:08
658,60,delivered,199,2021-01-02 09:40:23
659,62,delivered,175,2021-01-05 18:55:22
660,19,paid,124,2021-01-09 00:02:41
661,76,delivered,132,2021-01-06 12:42:44
662,59,delivered,68,2021-01-07 19:11:36
663,5,pending,193,2021-01-02 04:30:33
664,50,delivered,53,2021-01-06 13:20:48
665,50,delivered,64,2021-01-05 23:56:54
666,6,paid,159,2021-01-07 05:56:26
667,79,pending,107,2021-01-10 18:06:56
668,26,paid,183,2021-01-03 16:34:23
669,49,paid,59,2021-01-09 16:03:54
670,74,pending,112,2021-01-03 01:08:12
671,11,delivered,108,2021-01-03 17:56:09
672,2,paid,63,2021-01-04 16:05:03
673,86,pending,148,2021-01-03 03:32:23
674,75,pending,150,2021-01-09 07:16:38
675,19,delivered,141,2021-01-04 17:01:49
676,44,delivered,128,2021-01-02 15:38:04
677,94,paid,98,2021-01-06 11:43:47
678,46,delivered,141,2021-01-09 20:51:42
679,23,paid,157,2021-01-03 10:35:51
680,21,paid,178,2021-01-04 01:58:25
681,26,pending,71,2021-01-06 19:40:38
682,78,pending,51,2021-01-02 17:35:07
683,49,delivered,55,2021-01-09 03:10:14
684,60,pending,93,2021-01-10 00:10:01
685,51,pending,183,2021-01-01 21:24:02
686,70,paid,130,2021-01-07 07:01:41
687,9,paid,69,2021-01-01 20:02:33
688,67,pending,164,2021-01-10 08:33:24
689,55,delivered,101,2021-01-03 06:09:06
690,10,delivered,179,2021-01-02 23:56:03
691,61,pending,121,2021-01-07 17:24:43
692,6,paid,66,2021-01-09 15:35:42
693,16,pending,145,2021-01-01 05:21:04
694,87,paid,197,2021-01-03 12:52:39
695,98,paid,65,2021-01-02 18:37:39
696,80,pending,116,2021-01-04 01:34:54
697,86,delivered,100,2021-01-02 15:15:23
698,48,paid,131,2021-01-04 07:25:31
699,73,paid,157,2021-01-01 15:56:20
700,9,paid,145,2021-01-03 01:00:46
701,48,pending,99,2021-01-08 20:32:04
702,67,pending,148,2021-01-03 07:09:12
703,94,pending,98,2021-01-06 22:06:29
704,86,pending,193,2021-01-02 10:29:05
705,10,pending,155,2021-01-03 20:37:08
706,55,pending,193,2021-01-06 06:59:12
707,21,paid,96,2021-01-10 04:42:54
708,62,delivered,171,2021-01-05 06:38:14
709,72,paid,119,2021-01-10 02:01:44
710,98,pending,111,2021-01-08 16:27:56
711,81,pending,119,2021-01-09 07:45:31
712,74,paid,150,2021-01-10 02:14:00
713,87,pending,87,2021-01-04 09:18:07
714,34,pending,94,2021-01-10 15:20:11
715,51,paid,137,2021-01-02 21:21:03
716,43,pending,87,2021-01-09 04:41:43
717,64,paid,76,2021-01-08 18:47:07
718,37,paid,131,2021-01-08 20:59:30
719,75,pending,179,2021-01-03 16:35:06
720,85,pending,160,2021-01-03 11:30:30
721,48,pending,129,2021-01-03 16:22:51
722,32,delivered,136,2021-01-01 04:49:23
723,36,delivered,91,2021-01-04 04:54:29
724,84,paid,52,2021-01-05 19:37:29
725,47,paid,162,2021-01-07 04:37:05
726,62,pending,159,2021-01-03 13:59:06
727,14,delivered,165,2021-01-08 04:07:31
728,82,paid,118,2021-01-07 15:11:11
729,41,pending,106,2021-01-04 06:04:25
730,49,delivered,116,2021-01-09 10:44:30
731,56,paid,60,2021-01-07 15:02:11
732,36,pending,135,2021-01-10 18:44:09
733,44,paid,138,2021-01-05 12:25:39
734,8,paid,107,2021-01-04 07:06:51
735,39,paid,197,2021-01-07 13:09:24
736,44,pending,139,2021-01-04 23:37:50
737,32,pending,188,2021-01-05 19:31:40
738,76,paid,89,2021-01-09 11:18:29
739,25,delivered,61,2021-01-07 00:09:03
740,49,delivered,131,2021-01-09 14:05:41
741,55,pending,98,2021-01-10 23:39:47
742,62,delivered,101,2021-01-03 13:53:48
743,62,pending,185,2021-01-05 14:48:18
744,21,pending,100,2021-01-09 11:36:14
745,14,pending,61,2021-01-04 09:04:15
746,69,delivered,102,2021-01-09 06:17:15
747,9,pending,113,2021-01-08 06:17:31
748,43,delivered,106,2021-01-09 14:19:01
749,72,pending,54,2021-01-04 11:20:16
750,100,pending,187,2021-01-08 03:14:21
751,3,delivered,86,2021-01-01 01:18:29
752,25,paid,115,2021-01-03 22:05:49
753,19,pending,149,2021-01-08 20:59:18
754,69,delivered,138,2021-01-04 16:08:18
755,51,delivered,161,2021-01-10 12:18:49
756,89,paid,135,2021-01-05 19:09:30
757,48,paid,145,2021-01-01 09:07:45
758,13,paid,104,2021-01-10 00:11:42
759,70,pending,165,2021-01-08 14:32:55
760,64,pending,155,2021-01-02 11:16:15
761,24,delivered,161,2021-01-03 18:09:51
762,28,pending,177,2021-01-10 14:32:24
763,79,paid,190,2021-01-03 14:31:09
764,65,paid,185,2021-01-02 23:33:50
765,27,paid,141,2021-01-09 11:48:26
766,11,paid,68,2021-01-03 14:44:12
767,55,delivered,129,2021-01-10 23:46:50
768,2,delivered,108,2021-01-06 13:36:47
769,61,delivered,76,2021-01-06 14:51:41
770,43,delivered,50,2021-01-03 21:50:27
771,25,pending,135,2021-01-03 02:16:15
772,61,paid,52,2021-01-04 05:41:47
773,29,pending,119,2021-01-10 09:09:41
774,6,paid,124,2021-01-05 04:22:20
775,39,delivered,60,2021-01-02 07:13:47
776,97,pending,51,2021-01-02 09:43:51
777,94,delivered,66,2021-01-05 01:01:16
778,83,pending,66,2021-01-03 17:43:44
779,9,paid,70,2021-01-05 14:14:28
780,54,paid,83,2021-01-05 13:43:36
781,24,delivered,72,2021-01-05 04:15:21
782,26,pending,113,2021-01-06 14:06:48
783,1,paid,117,2021-01-03 05:34:53
784,13,paid,62,2021-01-03 11:53:52
785,34,paid,164,2021-01-03 09:00:54
786,48,delivered,84,2021-01-05 10:19:57
787,32,pending,96,2021-01-06 21:44:22
788,92,paid,127,2021-01-03 11:38:29
789,59,pending,62,2021-01-09 14:31:02
790,25,pending,191,2021-01-02 12:32:02
791,5,pending,157,2021-01-03 03:06:59
792,45,delivered,183,2021-01-07 14:34:08
793,96,pending,131,2021-01-04 01:54:06
794,75,delivered,136,2021-01-07 11:30:43
795,95,delivered,75,2021-01-01 18:11:35
796,18,paid,189,2021-01-06 19:31:21
797,82,paid,163,2021-01-03 04:34:53
798,13,delivered,84,2021-01-01 14:06:57
799,13,delivered,178,2021-01-08 03:49:35
800,95,paid,88,2021-01-01 11:18:48
801,81,paid,56,2021-01-07 11:01:45
802,46,delivered,63,2021-01-04 06:05:11
803,32,delivered,156,2021-01-03 22:38:33
804,93,delivered,105,2021-01-03 18:42:30
805,54,paid,57,2021-01-05 13:12:15
806,29,delivered,136,2021-01-07 13:09:02
807,70,paid,81,2021-01-04 18:53:15
808,25,delivered,111,2021-01-04 02:21:04
809,83,delivered,193,2021-01-05 02:13:29
810,4,delivered,187,2021-01-09 09:41:09
811,86,pending,138,2021-01-10 13:37:24
812,68,pending,50,2021-01-09 01:18:43
813,23,pending,70,2021-01-07 10:56:40
814,94,pending,58,2021-01-05 23:44:28
815,5,pending,152,2021-01-02 19:01:50
816,60,delivered,163,2021-01-06 11:38:01
817,3,paid,185,2021-01-05 05:23:57
818,29,pending,121,2021-01-06 10:45:25
819,65,delivered,171,2021-01-07 23:59:14
820,17,delivered,74,2021-01-02 14:40:22
821,52,pending,159,2021-01-10 19:23:06
822,71,delivered,193,2021-01-05 09:15:49
823,63,delivered,170,2021-01-10 03:44:35
824,70,paid,145,2021-01-02 09:08:37
825,34,pending,169,2021-01-06 06:52:13
826,4,pending,172,2021-01-08 04:14:09
827,18,paid,198,2021-01-10 13:41:05
828,29,delivered,132,2021-01-04 05:51:53
829,72,pending,88,2021-01-07 05:03:40
830,69,paid,133,2021-01-03 15:29:01
831,16,pending,96,2021-01-06 07:41:50
832,54,paid,108,2021-01-09 12:12:03
833,87,pending,195,2021-01-02 15:25:35
834,43,delivered,96,2021-01-10 18:39:59
835,13,paid,64,2021-01-07 21:44:21
836,94,delivered,146,2021-01-09 00:53:16
837,32,delivered,126,2021-01-07 16:20:55
838,43,pending,104,2021-01-10 02:28:17
839,9,delivered,86,2021-01-01 01:45:08
840,5,pending,122,2021-01-01 04:56:38
841,29,pending,198,2021-01-07 11:53:50
842,36,delivered,107,2021-01-03 23:49:53
843,3,pending,124,2021-01-10 21:53:03
844,97,delivered,200,2021-01-02 02:47:13
845,78,pending,102,2021-01-03 07:59:23
846,4,pending,114,2021-01-04 21:07:33
847,6,paid,124,2021-01-07 10:39:35
848,2,paid,159,2021-01-09 12:07:03
849,19,paid,119,2021-01-07 17:39:03
850,42,pending,164,2021-01-08 16:28:51
851,59,pending,83,2021-01-02 11:32:55
852,51,paid,81,2021-01-07 20:51:10
853,52,delivered,180,2021-01-10 02:43:07
854,69,paid,138,2021-01-03 12:29:21
855,13,delivered,50,2021-01-01 13:11:51
856,73,pending,70,2021-01-05 03:57:54
857,19,delivered,149,2021-01-01 08:52:08
858,43,paid,180,2021-01-05 00:33:14
859,36,delivered,139,2021-01-08 15:06:05
860,24,pending,163,2021-01-03 16:04:03
861,1,paid,64,2021-01-03 14:34:09
862,98,pending,111,2021-01-08 18:30:13
863,76,paid,200,2021-01-01 06:02:26
864,90,paid,164,2021-01-04 12:31:19
865,6,delivered,167,2021-01-05 06:17:56
866,77,pending,149,2021-01-09 21:53:19
867,91,paid,187,2021-01-07 10:54:30
868,46,paid,101,2021-01-08 23:23:52
869,36,pending,113,2021-01-06 09:26:49
870,27,pending,137,2021-01-09 16:58:53
871,36,delivered,167,2021-01-02 15:07:13
872,63,delivered,173,2021-01-01 12:06:40
873,42,pending,128,2021-01-08 20:47:13
874,89,delivered,148,2021-01-01 15:05:59
875,75,pending,181,2021-01-09 09:26:23
876,65,delivered,141,2021-01-09 13:33:57
877,85,paid,112,2021-01-10 10:00:59
878,17,delivered,77,2021-01-04 12:30:50
879,78,paid,160,2021-01-05 00:23:03
880,98,paid,154,2021-01-07 18:58:04
881,21,paid,121,2021-01-06 04:57:42
882,29,pending,171,2021-01-02 04:03:25
883,19,paid,135,2021-01-03 13:28:20
884,20,delivered,174,2021-01-01 18:09:13
885,58,pending,98,2021-01-05 20:30:32
886,11,delivered,71,2021-01-01 07:53:19
887,32,pending,126,2021-01-05 04:49:00
888,100,pending,127,2021-01-04 07:37:59
889,92,paid,100,2021-01-08 08:26:27
890,26,delivered,116,2021-01-04 13:42:58
891,54,delivered,89,2021-01-09 09:11:56
892,9,delivered,132,2021-01-05 04:12:06
893,36,paid,108,2021-01-06 12:50:00
894,99,pending,95,2021-01-09 00:56:46
895,90,pending,100,2021-01-06 15:41:47
896,49,pending,120,2021-01-04 23:01:06
897,48,paid,131,2021-01-02 21:09:07
898,69,pending,200,2021-01-03 02:57:47
899,43,pending,149,2021-01-09 10:02:31
900,35,pending,178,2021-01-01 17:01:59
901,36,delivered,108,2021-01-03 06:55:03
902,74,paid,74,2021-01-10 12:25:05
903,57,pending,147,2021-01-09 19:32:06
904,93,paid,112,2021-01-10 17:15:17
905,45,pending,103,2021-01-02 16:20:29
906,70,paid,164,2021-01-05 06:21:12
907,47,delivered,85,2021-01-02 18:18:06
908,10,delivered,52,2021-01-08 22:34:10
909,4,paid,107,2021-01-02 23:40:20
910,22,paid,84,2021-01-09 04:05:58
911,48,paid,51,2021-01-10 02:56:08
912,74,delivered,66,2021-01-05 17:56:49
913,59,delivered,127,2021-01-08 06:53:25
914,38,pending,59,2021-01-02 20:57:18
915,48,paid,186,2021-01-06 19:34:12
916,16,paid,169,2021-01-09 02:51:22
917,22,pending,145,2021-01-04 03:51:58
918,27,delivered,151,2021-01-10 05:18:52
919,96,delivered,60,2021-01-07 13:43:03
920,82,delivered,95,2021-01-01 04:55:23
921,24,paid,107,2021-01-06 11:41:07
922,43,delivered,173,2021-01-01 07:52:11
923,11,delivered,65,2021-01-07 21:51:21
924,31,delivered,157,2021-01-06 17:49:08
925,49,paid,103,2021-01-09 06:45:54
926,9,delivered,69,2021-01-07 14:54:32
927,37,paid,51,2021-01-06 17:50:17
928,63,paid,149,2021-01-05 10:33:55
929,61,paid,84,2021-01-06 23:01:43
930,82,pending,184,2021-01-01 18:15:40
931,98,delivered,139,2021-01-01 06:29:31
932,72,delivered,148,2021-01-08 01:45:14
933,2,pending,58,2021-01-09 16:05:45
934,40,pending,110,2021-01-07 08:42:35
935,96,pending,155,2021-01-08 05:30:59
936,90,pending,154,2021-01-05 12:53:03
937,92,paid,153,2021-01-01 04:20:14
938,58,pending,67,2021-01-01 02:32:40
939,35,paid,157,2021-01-07 08:08:02
940,40,delivered,185,2021-01-07 20:10:28
941,27,paid,122,2021-01-05 03:37:00
942,38,paid,142,2021-01-09 09:03:30
943,55,delivered,113,2021-01-01 14:11:59
944,82,pending,114,2021-01-02 09:15:17
945,44,delivered,86,2021-01-07 08:53:56
946,14,paid,113,2021-01-07 13:10:30
947,54,pending,85,2021-01-05 11:40:29
948,82,pending,54,2021-01-02 12:45:26
949,44,pending,142,2021-01-06 04:39:26
950,30,pending,131,2021-01-05 15:11:38
951,90,paid,110,2021-01-08 09:21:46
952,24,delivered,172,2021-01-08 18:07:04
953,54,pending,110,2021-01-01 03:14:38
954,55,pending,161,2021-01-08 15:20:22
955,64,delivered,174,2021-01-05 11:52:07
956,56,delivered,127,2021-01-06 14:59:56
957,92,delivered,177,2021-01-09 10:39:52
958,14,paid,79,2021-01-06 10:54:19
959,31,pending,141,2021-01-05 01:44:43
960,15,pending,160,2021-01-02 13:03:50
961,74,paid,187,2021-01-08 09:11:24
962,62,delivered,99,2021-01-05 09:47:08
963,24,delivered,199,2021-01-01 14:39:56
964,99,pending,82,2021-01-04 10:28:34
965,30,delivered,172,2021-01-02 07:11:17
966,49,delivered,180,2021-01-05 01:20:56
967,3,paid,70,2021-01-08 08:56:45
968,91,delivered,64,2021-01-08 02:50:38
969,39,paid,50,2021-01-05 05:12:40
970,65,paid,140,2021-01-08 11:41:20
971,23,pending,168,2021-01-04 18:39:29
972,97,delivered,100,2021-01-01 12:44:46
973,53,delivered,55,2021-01-06 11:53:40
974,36,pending,196,2021-01-10 18:06:42
975,68,delivered,76,2021-01-03 15:00:53
976,90,paid,157,2021-01-03 01:23:10
977,73,paid,177,2021-01-03 22:36:30
978,59,pending,196,2021-01-10 18:26:06
979,62,delivered,92,2021-01-04 01:38:32
980,79,paid,96,2021-01-04 17:52:29
981,35,paid,167,2021-01-07 02:13:50
982,34,delivered,90,2021-01-03 01:32:53
983,5,delivered,137,2021-01-08 05:24:49
984,18,paid,91,2021-01-01 04:30:30
985,63,delivered,126,2021-01-09 12:18:12
986,28,paid,56,2021-01-10 20:04:23
987,47,paid,168,2021-01-02 13:04:30
988,58,paid,61,2021-01-04 14:32:15
989,31,delivered,54,2021-01-04 22:37:40
990,58,pending,176,2021-01-09 08:51:10
991,20,pending,53,2021-01-06 18:07:35
992,66,paid,66,2021-01-04 07:50:27
993,36,pending,112,2021-01-07 18:42:26
994,19,pending,85,2021-01-05 01:15:01
995,87,paid,105,2021-01-01 18:42:01
996,52,delivered,111,2021-01-01 15:05:35
997,24,paid,72,2021-01-08 09:06:34
998,96,pending,64,2021-01-04 09:03:16
999,59,paid,137,2021-01-03 16:10:23
1000,73,delivered,93,2021-01-02 04:13:46
1001,5,delivered,98,2021-01-06 15:03:41
1002,50,pending,175,2021-01-01 12:24:37
1003,32,delivered,64,2021-01-09 15:02:05
1004,82,pending,119,2021-01-10 05:08:40
1005,14,pending,147,2021-01-06 18:53:49
1006,19,pending,189,2021-01-05 13:27:06
1007,99,pending,143,2021-01-06 00:27:22
1008,24,delivered,109,2021-01-08 07:41:53
1009,48,paid,144,2021-01-04 06:00:45
1010,51,paid,112,2021-01-06 15:24:16
1011,29,pending,177,2021-01-01 04:03:44
1012,89,pending,58,2021-01-02 10:02:28
1013,48,paid,142,2021-01-04 04:33:58
1014,30,pending,67,2021-01-09 12:49:59
1015,88,paid,149,2021-01-07 23:27:20
1016,78,delivered,154,2021-01-10 09:16:47
1017,5,paid,144,2021-01-05 06:36:38
1018,39,pending,69,2021-01-07 17:32:56
1019,39,delivered,185,2021-01-03 03:50:09
1020,29,pending,121,2021-01-10 04:05:42
1021,37,delivered,135,2021-01-04 14:45:10
1022,23,paid,156,2021-01-09 17:35:19
1023,5,pending,151,2021-01-01 23:19:22
1024,83,delivered,156,2021-01-05 15:47:20
1025,34,delivered,74,2021-01-07 13:33:39
1026,26,paid,171,2021-01-07 10:30:15
1027,76,pending,131,2021-01-03 16:44:59
1028,46,paid,61,2021-01-03 21:06:19
1029,76,pending,130,2021-01-02 17:46:56
1030,94,pending,60,2021-01-04 15:58:30
1031,24,delivered,130,2021-01-05 00:42:10
1032,14,pending,98,2021-01-08 06:24:05
1033,1,delivered,52,2021-01-08 04:13:20
1034,86,delivered,115,2021-01-02 11:03:36
1035,15,delivered,93,2021-01-02 16:26:51
1036,70,paid,144,2021-01-06 14:33:04
1037,64,paid,71,2021-01-09 11:29:08
1038,14,paid,92,2021-01-06 13:40:29
1039,33,pending,190,2021-01-10 03:41:15
1040,35,paid,109,2021-01-10 04:59:27
1041,84,paid,132,2021-01-08 01:43:54
1042,90,paid,114,2021-01-01 11:48:52
1043,85,pending,153,2021-01-06 06:45:30
1044,27,pending,117,2021-01-01 18:57:32
1045,30,paid,97,2021-01-06 11:37:56
1046,31,paid,69,2021-01-03 04:43:43
1047,74,delivered,115,2021-01-10 00:32:09
1048,62,pending,54,2021-01-05 17:28:43
1049,39,pending,119,2021-01-08 13:33:19
1050,21,paid,172,2021-01-06 02:34:04
1051,54,paid,133,2021-01-03 02:03:23
1052,72,pending,89,2021-01-01 16:28:21
1053,68,paid,137,2021-01-06 10:14:59
1054,88,pending,89,2021-01-06 23:54:56
1055,99,paid,96,2021-01-01 11:26:06
1056,48,pending,104,2021-01-08 03:21:04
1057,96,delivered,126,2021-01-04 20:10:51
1058,27,pending,168,2021-01-07 07:20:35
1059,45,pending,141,2021-01-02 08:51:27
1060,70,paid,123,2021-01-06 11:14:58
1061,76,paid,152,2021-01-09 13:57:58
1062,51,paid,194,2021-01-07 21:21:02
1063,72,delivered,195,2021-01-07 15:35:15
1064,76,delivered,81,2021-01-07 18:01:48
1065,84,pending,110,2021-01-01 19:42:38
1066,42,pending,119,2021-01-03 21:38:55
1067,65,pending,148,2021-01-07 06:58:46
1068,27,pending,199,2021-01-05 01:12:02
1069,77,delivered,63,2021-01-06 14:35:51
1070,43,pending,89,2021-01-01 17:32:30
1071,30,paid,123,2021-01-06 01:45:33
1072,28,paid,57,2021-01-03 21:15:00
1073,70,pending,95,2021-01-08 17:28:26
1074,11,delivered,180,2021-01-01 09:29:10
1075,37,paid,65,2021-01-05 21:32:51
1076,37,delivered,109,2021-01-06 09:55:43
1077,90,paid,151,2021-01-07 20:12:49
1078,6,delivered,184,2021-01-06 02:32:44
1079,50,paid,66,2021-01-01 14:59:16
1080,25,pending,72,2021-01-01 22:36:30
1081,34,delivered,198,2021-01-04 08:21:34
1082,60,delivered,115,2021-01-04 16:36:26
1083,12,delivered,143,2021-01-02 13:25:50
1084,18,paid,102,2021-01-04 18:45:03
1085,30,delivered,65,2021-01-05 02:11:54
1086,30,paid,158,2021-01-08 08:22:37
1087,88,paid,87,2021-01-04 20:17:41
1088,44,pending,183,2021-01-04 21:10:25
1089,22,paid,153,2021-01-05 01:07:35
1090,41,paid,134,2021-01-10 06:12:14
1091,55,pending,58,2021-01-04 16:12:26
1092,65,paid,119,2021-01-01 18:18:04
1093,62,pending,168,2021-01-05 04:00:43
1094,48,delivered,109,2021-01-09 00:22:27
1095,63,paid,108,2021-01-02 01:09:46
1096,21,paid,112,2021-01-08 20:27:00
1097,47,pending,189,2021-01-01 09:35:05
1098,40,delivered,68,2021-01-03 16:24:25
1099,33,paid,129,2021-01-03 00:38:32
1100,75,paid,102,2021-01-03 21:40:55
1101,43,pending,55,2021-01-03 14:10:13
1102,67,paid,95,2021-01-10 12:18:53
1103,71,pending,61,2021-01-08 08:01:05
1104,54,delivered,96,2021-01-02 13:25:22
1105,95,paid,136,2021-01-10 03:35:48
1106,42,pending,95,2021-01-10 18:05:19
1107,57,delivered,97,2021-01-10 02:13:32
1108,80,paid,165,2021-01-04 07:09:03
1109,38,paid,100,2021-01-10 02:32:58
1110,40,pending,153,2021-01-08 07:13:46
1111,55,delivered,108,2021-01-08 01:21:48
1112,53,pending,111,2021-01-08 01:29:15
1113,25,pending,171,2021-01-05 15:16:09
1114,47,paid,70,2021-01-06 17:01:58
1115,74,delivered,61,2021-01-07 02:16:25
1116,88,delivered,90,2021-01-07 02:00:59
1117,28,paid,133,2021-01-04 16:47:07
1118,45,delivered,157,2021-01-02 00:51:46
1119,3,pending,73,2021-01-02 11:44:56
1120,31,paid,54,2021-01-04 18:34:44
1121,59,delivered,95,2021-01-02 09:29:47
1122,63,paid,130,2021-01-09 21:56:46
1123,60,pending,144,2021-01-02 15:18:36
1124,29,pending,194,2021-01-10 21:24:24
1125,88,delivered,162,2021-01-03 15:11:07
1126,53,paid,98,2021-01-04 08:21:14
1127,93,pending,103,2021-01-07 12:42:44
1128,11,pending,160,2021-01-02 06:06:00
1129,70,delivered,175,2021-01-03 02:43:34
1130,85,pending,105,2021-01-05 22:44:20
1131,68,delivered,83,2021-01-05 00:20:19
1132,41,pending,199,2021-01-06 12:56:55
1133,99,delivered,176,2021-01-08 18:55:47
1134,58,pending,86,2021-01-10 05:03:34
1135,63,pending,75,2021-01-08 13:13:19
1136,89,pending,191,2021-01-04 19:42:27
1137,74,paid,104,2021-01-02 19:44:14
1138,4,pending,70,2021-01-09 22:24:16
1139,93,delivered,99,2021-01-10 10:32:20
1140,91,delivered,150,2021-01-04 12:11:05
1141,20,pending,122,2021-01-05 08:06:42
1142,22,paid,111,2021-01-10 09:36:34
1143,57,paid,100,2021-01-01 07:13:21
1144,19,paid,154,2021-01-10 08:05:08
